team,position,total_cap_spend,n_players,avg_cap_per_player,cap_pct
LV,CB,22985659.0,9,2553962.111111111,8.23268588825215
LV,EDGE,65036518.0,9,7226279.777777778,23.293881805157593
LV,IDL,15048609.0,9,1672067.6666666667,5.389902936962751
LV,K,2975833.0,2,1487916.5,1.06584276504298
LV,LB,23826385.0,8,2978298.125,8.533805515759314
LV,LS,2033333.0,2,1016666.5,0.7282711318051577
LV,OG,7502874.0,4,1875718.5,2.687275787965616
LV,OT,29086696.0,7,4155242.285714286,10.417871060171919
LV,P,5000000.0,1,5000000.0,1.7908309455587392
LV,QB,6874678.0,4,1718669.5,2.4622772206303725
LV,RB,12332642.0,5,2466528.4,4.417135386819484
LV,S,21528148.0,8,2691018.5,7.710654727793696
LV,TE,14217871.0,7,2031124.4285714286,5.092360673352435
LV,WR,23300782.0,12,1941731.8333333333,8.34555229226361
MIA,C,1898333.0,2,949166.5,0.6799186962750716
MIA,CB,12833255.0,11,1166659.5454545454,4.596438037249284
MIA,EDGE,31577759.0,9,3508639.888888889,11.310085601719198
MIA,FB,885000.0,1,885000.0,0.31697707736389685
MIA,IDL,24140731.0,10,2414073.1,8.646393624641833
MIA,K,2525000.0,2,1262500.0,0.9043696275071632
MIA,LB,25762499.0,9,2862499.888888889,9.227256088825216
MIA,LS,1145000.0,1,1145000.0,0.41010028653295133
MIA,OG,2147500.0,2,1073750.0,0.7691618911174785
MIA,OT,17491987.0,9,1943554.111111111,6.265038323782235
MIA,P,1262500.0,1,1262500.0,0.4521848137535816
MIA,QB,9349207.0,5,1869841.4,3.3485698424068766
MIA,RB,8269464.0,6,1378244.0,2.961842406876791
MIA,S,9475362.0,9,1052818.0,3.393754297994269
MIA,TE,5875500.0,5,1175100.0,2.1044054441260744
MIA,WR,11255822.0,11,1023256.5454545454,4.0314548710601725
MIN,C,2911404.0,3,970468.0,1.042766475644699
MIN,CB,19705548.0,9,2189505.3333333335,7.057861031518625
MIN,EDGE,27401052.0,6,4566842.0,9.814130372492837
MIN,IDL,33077803.0,12,2756483.5833333335,11.84735064469914
MIN,K,1117655.0,1,1117655.0,0.4003062320916906
MIN,LB,46398492.0,12,3866541.0,16.618371060171917
MIN,LS,1487500.0,1,1487500.0,0.5327722063037249
MIN,OG,21004999.0,5,4200999.8,7.523280444126075
MIN,OT,53159007.0,9,5906556.333333333,19.039758954154728
MIN,P,2152500.0,2,1076250.0,0.7709527220630372
MIN,QB,11318732.0,4,2829683.0,4.053987106017192
MIN,RB,18843395.0,5,3768679.0,6.749066977077364
MIN,S,13338792.0,6,2223132.0,4.77750429799427
MIN,TE,29502508.0,6,4917084.666666667,10.566800859598855
MIN,WR,22438346.0,11,2039849.6363636365,8.03665687679083
NE,C,3377446.0,2,1688723.0,1.2096869627507163
NE,CB,41634493.0,11,3784953.909090909,14.912067693409742
NE,EDGE,28732189.0,7,4104598.4285714286,10.290898638968482
NE,IDL,52914787.0,9,5879420.777777778,18.952287607449858
NE,K,1069121.0,1,1069121.0,0.382922994269341
NE,LB,28297218.0,9,3144135.3333333335,10.135106733524356
NE,LS,1030418.0,1,1030418.0,0.369060888252149
NE,OG,24944999.0,6,4157499.8333333335,8.93445522922636
NE,OT,28195960.0,9,3132884.4444444445,10.098839541547278
NE,P,1189614.0,1,1189614.0,0.42607951289398277
NE,QB,12464970.0,3,4154990.0,4.464530802292264
NE,RB,16533989.0,7,2361998.4285714286,5.921915830945559
NE,S,17413143.0,7,2487591.8571428573,6.236799068767908
NE,TE,20402871.0,7,2914695.8571428573,7.307618553008596
NE,WR,28552520.0,11,2595683.6363636362,10.226547277936964
NO,C,10321000.0,1,10321000.0,3.6966332378223496
NO,CB,14990999.0,11,1362818.0909090908,5.369268982808023
NO,EDGE,29548508.0,8,3693563.5,10.583276504297995
NO,IDL,28532193.0,11,2593835.727272727,10.219266833810888
NO,K,1896666.0,2,948333.0,0.6793216332378224
NO,LB,12713660.0,5,2542732.0,4.553603151862464
NO,LS,1600000.0,1,1600000.0,0.5730659025787965
NO,OG,24797420.0,6,4132903.3333333335,8.881597421203438
NO,OT,18047205.0,8,2255900.625,6.463898638968481
NO,P,1875000.0,1,1875000.0,0.6715616045845272
NO,QB,4877240.0,3,1625746.6666666667,1.746862464183381
NO,RB,21356064.0,7,3050866.285714286,7.649020057306591
NO,S,14855243.0,7,2122177.5714285714,5.320645773638969
NO,TE,15829921.0,7,2261417.285714286,5.669742478510028
NO,WR,33477943.0,13,2575226.3846153845,11.990667263610314
NYG,C,5217788.0,2,2608894.0,1.8688352435530087
NYG,CB,45859524.0,10,4585952.4,16.425330945558738
NYG,EDGE,55297248.0,6,9216208.0,19.80560458452722
NYG,IDL,20880061.0,10,2088006.1,7.478531876790831
NYG,K,3098333.0,3,1032777.6666666666,1.109718123209169
NYG,LB,15190792.0,8,1898849.0,5.440828080229227
NYG,LS,1963333.0,2,981666.5,0.7031994985673352
NYG,OG,23233708.0,7,3319101.1428571427,8.321528653295129
NYG,OT,28620227.0,7,4088603.8571428573,10.250797636103153
NYG,P,2655000.0,1,2655000.0,0.9509312320916905
NYG,QB,10083623.0,3,3361207.6666666665,3.6116128223495707
NYG,RB,10869917.0,7,1552845.2857142857,3.8932367478510024
NYG,S,28054768.0,7,4007824.0,10.048269340974212
NYG,TE,10749992.0,5,2149998.4,3.8502836676217767
NYG,WR,38079440.0,12,3173286.6666666665,13.638767908309454
NYJ,C,8993928.0,2,4496964.0,3.2213209169054444
NYJ,CB,27153155.0,10,2715315.5,9.725342048710601
NYJ,EDGE,31747504.0,10,3174750.4,11.370882521489971
NYJ,IDL,20193589.0,8,2524198.625,7.232660816618912
NYJ,K,2030000.0,2,1015000.0,0.7270773638968482
NYJ,LB,22787798.0,8,2848474.75,8.16181876790831
NYJ,LS,2360333.0,2,1180166.5,0.8453914756446992
NYJ,OG,10227901.0,7,1461128.7142857143,3.663288323782235
NYJ,OT,16070974.0,5,3214194.8,5.756079512893983
NYJ,P,1005000.0,1,1005000.0,0.35995702005730656
NYJ,QB,6569669.0,4,1642417.25,2.3530333094555873
NYJ,RB,18793049.0,7,2684721.285714286,6.731034742120344
NYJ,S,18950844.0,8,2368855.5,6.787551575931232
NYJ,TE,11932359.0,5,2386471.8,4.273767550143266
NYJ,WR,22260320.0,12,1855026.6666666667,7.9728939828080225
PHI,C,7499969.0,3,2499989.6666666665,2.6862353151862464
PHI,CB,19764958.0,11,1796814.3636363635,7.079139684813754
PHI,EDGE,19241506.0,9,2137945.111111111,6.89165687679083
PHI,IDL,21415823.0,8,2676977.875,7.670423710601719
PHI,K,4653000.0,1,4653000.0,1.6665472779369628
PHI,LB,17046157.0,8,2130769.625,6.105357091690545
PHI,LS,891666.0,1,891666.0,0.31936461318051573
PHI,OG,14460607.0,5,2892121.4,5.179300501432665
PHI,OT,44969975.0,8,5621246.875,16.106724570200573
PHI,P,1672000.0,1,1672000.0,0.5988538681948424
PHI,QB,35643299.0,4,8910824.75,12.766224570200574
PHI,RB,14775740.0,5,2955148.0,5.292170487106017
PHI,S,7960694.0,7,1137242.0,2.8512514326647564
PHI,TE,18663781.0,8,2332972.625,6.684735315186247
PHI,WR,48793964.0,11,4435814.909090909,17.476348137535815
PIT,C,4275679.0,3,1425226.3333333333,1.531403653295129
PIT,CB,44894121.0,12,3741176.75,16.07955623209169
PIT,EDGE,70151964.0,7,10021709.142857144,25.126061604584528
PIT,IDL,31524879.0,11,2865898.090909091,11.291145773638968
PIT,K,5790000.0,2,2895000.0,2.07378223495702
PIT,LB,29859670.0,6,4976611.666666667,10.694724212034384
PIT,LS,1075000.0,1,1075000.0,0.385028653295129
PIT,OG,12029631.0,7,1718518.7142857143,4.308607091690544
PIT,OT,13159959.0,6,2193326.5,4.713452363896848
PIT,P,1075000.0,1,1075000.0,0.385028653295129
PIT,QB,29074525.0,4,7268631.25,10.41351181948424
PIT,RB,15115525.0,6,2519254.1666666665,5.413869985673352
PIT,S,18315148.0,9,2035016.4444444445,6.55986676217765
PIT,TE,15508251.0,7,2215464.4285714286,5.554531160458453
PIT,WR,50152509.0,9,5572501.0,17.962933022922638
SEA,C,2109115.0,2,1054557.5,0.7554136819484241
SEA,CB,22008118.0,8,2751014.75,7.882563753581662
SEA,EDGE,40753753.0,8,5094219.125,14.596616404011462
SEA,IDL,49050439.0,10,4905043.9,17.56820881088825
SEA,K,7225000.0,1,7225000.0,2.587750716332378
SEA,LB,21706473.0,8,2713309.125,7.7745247134670485
SEA,LS,1395000.0,1,1395000.0,0.4996418338108883
SEA,OG,7358162.0,4,1839540.5,2.635444842406877
SEA,OT,30561105.0,8,3820138.125,10.945954512893982
SEA,P,3800000.0,1,3800000.0,1.361031518624642
SEA,QB,42073656.0,3,14024552.0,15.069361031518625
SEA,RB,13473110.0,10,1347311.0,4.825612464183381
SEA,S,25360716.0,8,3170089.5,9.08335100286533
SEA,TE,8426815.0,6,1404469.1666666667,3.0182002148997134
SEA,WR,45665396.0,13,3512722.769230769,16.355800859598855
SF,C,4025000.0,2,2012500.0,1.4416189111747852
SF,CB,23375265.0,11,2125024.090909091,8.37222958452722
SF,EDGE,36536023.0,8,4567002.875,13.085968123209168
SF,IDL,13405584.0,8,1675698.0,4.801426934097421
SF,K,1951000.0,1,1951000.0,0.6987822349570201
SF,LB,31875048.0,10,3187504.8,11.41656446991404
SF,LS,1262500.0,1,1262500.0,0.4521848137535816
SF,OG,4805113.0,4,1201278.25,1.721029011461318
SF,OT,35795767.0,9,3977307.4444444445,12.820833452722063
SF,P,1150000.0,1,1150000.0,0.41189111747851
SF,QB,28763089.0,4,7190772.25,10.301965974212033
SF,RB,19440211.0,7,2777173.0,6.962826289398281
SF,S,10123716.0,7,1446245.142857143,3.6259727793696275
SF,TE,22763695.0,6,3793949.1666666665,8.153185888252148
